dr_raw,dr_scaled_1e3,median,mean,std,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10
0.0038775510204081634,3.8775510204081636,0.400703125,0.36095312500000004,0.12032068661270648,0.400625,0.40109375,0.40015625,0.40015625,0.4028125,0.40015625,0.40171875,0.40203125,0.0,0.40078125
0.004081632653061225,4.081632653061225,0.401171875,0.40146875,0.001137946341002061,0.4015625,0.40109375,0.4,0.40125,0.40328125,0.40296875,0.40296875,0.40078125,0.4003125,0.40046875
0.004285714285714286,4.285714285714286,0.4003125,0.401046875,0.0011397685140522964,0.40265625,0.40203125,0.4,0.4,0.4,0.4003125,0.4003125,0.40015625,0.40265625,0.40234375
0.004489795918367347,4.489795918367347,0.40078125,0.40128125,0.0010798220339481826,0.4040625,0.40046875,0.4009375,0.400625,0.4003125,0.401875,0.400625,0.400625,0.40203125,0.40125
0.004693877551020408,4.6938775510204085,0.40132812500000004,0.40170312499999994,0.001726474121041203,0.4003125,0.40546875,0.4009375,0.40015625,0.40421875,0.40015625,0.401875,0.40171875,0.401875,0.4003125
0.004897959183673469,4.8979591836734695,0.400859375,0.401296875,0.0011049648255148203,0.40046875,0.40328125,0.40109375,0.40125,0.40015625,0.400625,0.40046875,0.4015625,0.4034375,0.400625
0.00510204081632653,5.1020408163265305,0.40140625,0.40134375,0.0009035520184250592,0.4009375,0.4025,0.4,0.40296875,0.40171875,0.40171875,0.40140625,0.40140625,0.40015625,0.400625
0.005306122448979592,5.306122448979592,0.40125,0.401375,0.00101213342129385,0.4003125,0.4028125,0.40140625,0.40265625,0.4,0.40015625,0.4009375,0.40265625,0.40171875,0.40109375
0.005510204081632653,5.510204081632653,0.400625,0.401265625,0.0012112146860177113,0.4009375,0.4028125,0.4003125,0.4021875,0.403125,0.4003125,0.4003125,0.4,0.4,0.40265625
0.005714285714285714,5.714285714285714,0.401171875,0.40131249999999996,0.0011549824132860115,0.40296875,0.4,0.40234375,0.40265625,0.4009375,0.40140625,0.4,0.4025,0.4,0.4003125
0.005918367346938775,5.918367346938775,0.40132812500000004,0.401453125,0.0011735404831640804,0.40109375,0.40265625,0.4,0.40015625,0.401875,0.40375,0.40234375,0.4,0.40125,0.40140625
0.006122448979591836,6.122448979591836,0.401953125,0.40199999999999997,0.001485279329789514,0.40046875,0.40203125,0.4021875,0.40078125,0.40515625,0.4003125,0.400625,0.40296875,0.401875,0.40359375
0.006326530612244898,6.326530612244898,0.401796875,0.40217187499999996,0.0014277009764390386,0.40078125,0.404375,0.4,0.40234375,0.4046875,0.403125,0.40125,0.4015625,0.4015625,0.40203125
0.006530612244897959,6.530612244897959,0.40171875,0.401859375,0.0013099864324202018,0.40171875,0.40171875,0.40015625,0.40046875,0.40234375,0.40140625,0.4040625,0.4025,0.4003125,0.40390625
0.0067346938775510205,6.73469387755102,0.40132812500000004,0.40165625,0.0009837547649185737,0.403125,0.40109375,0.40125,0.4025,0.40140625,0.40109375,0.40078125,0.403125,0.4021875,0.4
0.0069387755102040816,6.938775510204081,0.401171875,0.4011875,0.0006449927325171929,0.4003125,0.40140625,0.401875,0.4009375,0.40171875,0.4009375,0.40046875,0.401875,0.4003125,0.40203125
0.007142857142857143,7.142857142857142,0.40054687499999997,0.400703125,0.0008304801416198916,0.4,0.40046875,0.4,0.400625,0.4028125,0.400625,0.4,0.400625,0.4003125,0.4015625
0.007346938775510204,7.346938775510203,0.401171875,0.40121874999999996,0.0009752804083954467,0.4015625,0.40265625,0.40296875,0.40125,0.4,0.4003125,0.40109375,0.40171875,0.40015625,0.40046875
0.007551020408163266,7.551020408163265,0.40078125,0.40128125,0.0011833810142975953,0.40109375,0.4003125,0.40015625,0.4034375,0.4003125,0.40265625,0.40140625,0.4028125,0.40015625,0.40046875
0.007755102040816327,7.755102040816327,0.40046875,0.40062500000000006,0.0006480137922914802,0.40046875,0.40125,0.40046875,0.4,0.4,0.40046875,0.4,0.40046875,0.4021875,0.4009375
0.007959183673469388,7.959183673469388,0.40109375,0.40121875000000007,0.0008609360821222444,0.40140625,0.40234375,0.4,0.40078125,0.40140625,0.40015625,0.40078125,0.40265625,0.400625,0.40203125
0.00816326530612245,8.16326530612245,0.40054687499999997,0.4006875,0.0005685439187081336,0.40109375,0.4003125,0.40046875,0.40015625,0.40078125,0.40015625,0.40171875,0.4,0.400625,0.4015625
0.00836734693877551,8.36734693877551,0.40109375,0.401171875,0.0007944202386803816,0.40171875,0.40078125,0.40234375,0.40046875,0.40125,0.4021875,0.4,0.4009375,0.401875,0.40015625
0.008571428571428572,8.571428571428571,0.40132812500000004,0.40181249999999996,0.0013390178303517952,0.405,0.400625,0.400625,0.40078125,0.40078125,0.4028125,0.40203125,0.4009375,0.4028125,0.40171875
0.008775510204081632,8.775510204081632,0.401015625,0.4010625,0.0006547602137424063,0.40015625,0.40109375,0.4009375,0.40234375,0.4009375,0.40140625,0.4003125,0.4003125,0.40171875,0.40140625
0.008979591836734694,8.979591836734693,0.401640625,0.401953125,0.0015907600630280553,0.4003125,0.401875,0.4015625,0.4021875,0.40046875,0.4015625,0.401875,0.40640625,0.40171875,0.4015625
0.009183673469387756,9.183673469387756,0.40054687499999997,0.40096875,0.0008860904299223619,0.4009375,0.40265625,0.4003125,0.40046875,0.40015625,0.40046875,0.40109375,0.40265625,0.400625,0.4003125
0.009387755102040816,9.387755102040817,0.40249999999999997,0.40242187500000004,0.0015471906243656609,0.40109375,0.40296875,0.40390625,0.400625,0.40203125,0.40140625,0.40015625,0.40328125,0.4034375,0.4053125
0.009591836734693878,9.591836734693878,0.40054687499999997,0.40101562500000004,0.0010808389753450768,0.40078125,0.40015625,0.400625,0.40296875,0.4003125,0.4,0.40046875,0.4003125,0.403125,0.40140625
0.009795918367346938,9.795918367346939,0.40125,0.401546875,0.000984375,0.40109375,0.40078125,0.403125,0.40015625,0.40078125,0.40328125,0.40109375,0.40234375,0.40140625,0.40140625
0.01,10.0,0.401171875,0.401953125,0.0017191050769586498,0.40109375,0.4,0.4028125,0.40125,0.40234375,0.40421875,0.40109375,0.4009375,0.40015625,0.405625
