dmu_raw,dmu_scaled_1e3,median,mean,std,rep_1,rep_2,rep_3,rep_4,rep_5,rep_6,rep_7,rep_8,rep_9,rep_10
0.0175,17.5,0.4040625,0.40431249999999996,0.0029515951725296013,0.401875,0.403125,0.4065625,0.4015625,0.4025,0.40671875,0.40015625,0.405,0.410625,0.405
0.017681159420289853,17.681159420289852,0.401796875,0.403734375,0.0036553484465403525,0.40484375,0.40671875,0.40734375,0.4015625,0.40125,0.4003125,0.40109375,0.411875,0.40203125,0.4003125
0.01786231884057971,17.862318840579707,0.40203125,0.4021875,0.0018368515012107004,0.4,0.4034375,0.40234375,0.40265625,0.403125,0.40046875,0.40078125,0.40078125,0.4065625,0.40171875
0.018043478260869564,18.043478260869563,0.40203125,0.40245312499999997,0.002090540917591655,0.40109375,0.4015625,0.4025,0.4071875,0.4040625,0.4,0.40265625,0.4003125,0.4009375,0.40421875
0.01822463768115942,18.224637681159418,0.40265625,0.402734375,0.0016406250000000056,0.40125,0.4025,0.4053125,0.40265625,0.40015625,0.40046875,0.40265625,0.40390625,0.4046875,0.40375
0.018405797101449274,18.405797101449274,0.401953125,0.40232812500000004,0.0012071766194824314,0.40203125,0.4015625,0.4025,0.40390625,0.40125,0.40265625,0.401875,0.405,0.40078125,0.40171875
0.01858695652173913,18.58695652173913,0.40414062500000003,0.40371875,0.0016606662819482977,0.404375,0.40265625,0.40421875,0.40203125,0.40625,0.40625,0.40203125,0.40109375,0.40421875,0.4040625
0.018768115942028984,18.768115942028984,0.401875,0.40267187499999996,0.0020317907933950726,0.40515625,0.40078125,0.40328125,0.4003125,0.40578125,0.40109375,0.405625,0.4009375,0.40140625,0.40234375
0.01894927536231884,18.94927536231884,0.401640625,0.40170312500000005,0.0008960906849337326,0.4003125,0.401875,0.40140625,0.4025,0.40171875,0.40078125,0.40296875,0.403125,0.40078125,0.4015625
0.019130434782608695,19.130434782608695,0.4034375,0.403578125,0.0029051157060649055,0.400625,0.40078125,0.4,0.4015625,0.40328125,0.40765625,0.40359375,0.4090625,0.405625,0.40359375
0.01931159420289855,19.31159420289855,0.401953125,0.40203124999999995,0.0011899645477912394,0.401875,0.4034375,0.40375,0.4015625,0.40203125,0.40046875,0.40234375,0.40078125,0.40046875,0.40359375
0.019492753623188405,19.492753623188406,0.401796875,0.40225,0.0012982861298650554,0.404375,0.40078125,0.40140625,0.40125,0.401875,0.404375,0.40359375,0.40171875,0.4021875,0.4009375
0.01967391304347826,19.67391304347826,0.402109375,0.402921875,0.0025826664545823635,0.4034375,0.40140625,0.4009375,0.40265625,0.40125,0.4015625,0.40953125,0.4053125,0.40046875,0.40265625
0.019855072463768116,19.855072463768117,0.4015625,0.40235937499999996,0.0019027247115978169,0.4015625,0.4015625,0.40328125,0.4003125,0.405625,0.4015625,0.4003125,0.4059375,0.40109375,0.40234375
0.02003623188405797,20.036231884057973,0.401875,0.40279687499999994,0.002591537083108211,0.40234375,0.4015625,0.40171875,0.401875,0.400625,0.400625,0.40640625,0.401875,0.4090625,0.401875
0.020217391304347826,20.217391304347824,0.40234375,0.40240625,0.0017486043541922193,0.4009375,0.40046875,0.405625,0.403125,0.40171875,0.4040625,0.40296875,0.4040625,0.40109375,0.4
0.02039855072463768,20.39855072463768,0.40226562499999996,0.40267187500000007,0.0020425765935761127,0.40765625,0.4009375,0.40328125,0.401875,0.4009375,0.404375,0.40078125,0.40265625,0.40328125,0.4009375
0.020579710144927536,20.579710144927535,0.4021875,0.40248437499999995,0.0015709925455345054,0.4021875,0.40375,0.4,0.4021875,0.4021875,0.401875,0.40578125,0.4028125,0.40359375,0.40046875
0.02076086956521739,20.76086956521739,0.402265625,0.40251562500000004,0.0020533057378590617,0.4003125,0.4065625,0.4,0.40359375,0.40375,0.40109375,0.4046875,0.400625,0.40140625,0.403125
0.020942028985507247,20.942028985507246,0.401953125,0.40164062500000003,0.0009009814527086659,0.40078125,0.401875,0.40234375,0.40203125,0.4028125,0.4025,0.40015625,0.40203125,0.40171875,0.40015625
0.021123188405797102,21.1231884057971,0.401796875,0.40234375,0.0018181485259736111,0.40125,0.4009375,0.40453125,0.4015625,0.40046875,0.403125,0.40078125,0.4021875,0.4065625,0.40203125
0.021304347826086957,21.304347826086957,0.40249999999999997,0.40248437500000006,0.0017136999673586237,0.40140625,0.40203125,0.40328125,0.40578125,0.40296875,0.404375,0.4003125,0.40328125,0.40140625,0.4
0.021485507246376812,21.485507246376812,0.403203125,0.40278125000000004,0.0018379144940665754,0.400625,0.405,0.405625,0.4,0.40296875,0.40125,0.40359375,0.4034375,0.40421875,0.40109375
0.021666666666666667,21.666666666666668,0.4028125,0.4034375,0.0025009763718396106,0.40875,0.40328125,0.40234375,0.40328125,0.4009375,0.40078125,0.40125,0.40703125,0.40234375,0.404375
0.021847826086956523,21.847826086956523,0.401875,0.40217187500000007,0.0017670072023410104,0.40203125,0.404375,0.4003125,0.400625,0.40078125,0.401875,0.401875,0.405625,0.4003125,0.40390625
0.022028985507246378,22.02898550724638,0.401875,0.402,0.001223947251722876,0.403125,0.40140625,0.4,0.40375,0.40359375,0.400625,0.4028125,0.40171875,0.40203125,0.4009375
0.022210144927536233,22.210144927536234,0.40023437500000003,0.32078125,0.12375836461629573,0.09515625,0.4,0.40234375,0.40046875,0.4,0.4021875,0.16078125,0.400625,0.14359375,0.40265625
0.022391304347826088,22.39130434782609,0.40171875,0.35246875,0.09984350058654294,0.40140625,0.14953125,0.4025,0.4015625,0.401875,0.40421875,0.40140625,0.4040625,0.15609375,0.40203125
0.022572463768115943,22.572463768115945,0.400546875,0.27965625000000005,0.1493923858867563,0.111875,0.0965625,0.40203125,0.0971875,0.4015625,0.40171875,0.4,0.40109375,0.40265625,0.081875
0.0227536231884058,22.753623188405797,0.08031250000000001,0.125734375,0.14203547934434596,0.40234375,0.0,0.08109375,0.07953125,0.05546875,0.08390625,0.06609375,0.40421875,0.0846875,0.0
0.022934782608695654,22.934782608695652,0.0,0.08065625000000001,0.16131274215402205,0.0,0.0,0.0,0.0,0.0,0.40390625,0.0,0.40265625,0.0,0.0
0.02311594202898551,23.115942028985508,0.0,0.120828125,0.18456876801602465,0.40359375,0.40328125,0.0,0.0,0.0,0.0,0.0,0.0,0.40140625,0.0
0.02329710144927536,23.29710144927536,0.0,0.080421875,0.1608448466605804,0.4034375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40078125
0.023478260869565216,23.478260869565215,0.0,0.04025,0.12075000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025
0.02365942028985507,23.65942028985507,0.0,0.0403125,0.12093749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403125,0.0
0.023840579710144926,23.840579710144926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02402173913043478,24.02173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024202898550724637,24.202898550724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02438405797101449,24.384057971014492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024565217391304347,24.565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024746376811594202,24.746376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024927536231884057,24.92753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025108695652173912,25.108695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025289855072463768,25.289855072463766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025471014492753623,25.47101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025652173913043478,25.652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025833333333333333,25.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02601449275362319,26.014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026195652173913044,26.195652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0263768115942029,26.3768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026557971014492754,26.557971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02673913043478261,26.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026920289855072464,26.920289855072465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02710144927536232,27.10144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027282608695652175,27.282608695652176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02746376811594203,27.46376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027644927536231885,27.644927536231886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02782608695652174,27.826086956521742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028007246376811595,28.007246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02818840579710145,28.18840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028369565217391306,28.369565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02855072463768116,28.55072463768116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028731884057971016,28.731884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02891304347826087,28.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029094202898550723,29.094202898550723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029275362318840578,29.27536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029456521739130433,29.456521739130434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02963768115942029,29.63768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029818840579710144,29.818840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
