dmu,dr,n_reps,health_count,tumor_max_count,done_count,tumor_min_count,fraction
0.0085,0.01263157894736842,10,0,10,0,0,1.0
0.0085,0.014210526315789474,10,0,10,0,0,1.0
0.0085,0.015789473684210527,10,0,10,0,0,1.0
0.0085,0.017368421052631578,10,0,10,0,0,1.0
0.0085,0.018947368421052633,10,0,10,0,0,1.0
0.0085,0.020526315789473684,10,0,10,0,0,1.0
0.0085,0.022105263157894735,10,0,10,0,0,1.0
0.0085,0.02368421052631579,10,0,10,0,0,1.0
0.0085,0.02526315789473684,10,0,10,0,0,1.0
0.0085,0.026842105263157896,10,0,10,0,0,1.0
0.0085,0.028421052631578948,10,0,10,0,0,1.0
0.0085,0.03,10,0,10,0,0,1.0
0.0106,0.0,10,10,0,0,0,0.0
0.0106,0.0015789473684210526,10,10,0,0,0,0.0
0.0106,0.003157894736842105,10,0,10,0,0,1.0
0.0106,0.004736842105263158,10,0,10,0,0,1.0
0.0106,0.00631578947368421,10,0,10,0,0,1.0
0.0106,0.007894736842105263,10,0,10,0,0,1.0
0.0106,0.009473684210526316,10,0,10,0,0,1.0
0.0106,0.011052631578947368,10,0,10,0,0,1.0
0.0106,0.01263157894736842,10,0,10,0,0,1.0
0.0106,0.014210526315789474,10,0,10,0,0,1.0
0.0106,0.015789473684210527,10,0,10,0,0,1.0
0.0106,0.017368421052631578,10,0,10,0,0,1.0
0.0106,0.018947368421052633,10,0,10,0,0,1.0
0.0106,0.020526315789473684,10,0,10,0,0,1.0
0.0106,0.022105263157894735,10,0,10,0,0,1.0
0.0106,0.02368421052631579,10,0,10,0,0,1.0
0.0106,0.02526315789473684,10,0,10,0,0,1.0
0.0106,0.026842105263157896,10,0,10,0,0,1.0
0.0106,0.028421052631578948,10,0,10,0,0,1.0
0.0106,0.03,10,0,10,0,0,1.0
0.0127,0.0,10,10,0,0,0,0.0
0.0127,0.0015789473684210526,10,10,0,0,0,0.0
0.0127,0.003157894736842105,10,0,10,0,0,1.0
0.0127,0.004736842105263158,10,0,10,0,0,1.0
0.0127,0.00631578947368421,10,0,10,0,0,1.0
0.0127,0.007894736842105263,10,0,10,0,0,1.0
0.0127,0.009473684210526316,10,0,10,0,0,1.0
0.0127,0.011052631578947368,10,0,10,0,0,1.0
0.0127,0.01263157894736842,10,0,10,0,0,1.0
0.0127,0.014210526315789474,10,0,10,0,0,1.0
0.0127,0.015789473684210527,10,0,10,0,0,1.0
0.0127,0.017368421052631578,10,0,10,0,0,1.0
0.0127,0.018947368421052633,10,0,10,0,0,1.0
0.0127,0.020526315789473684,10,0,10,0,0,1.0
0.0127,0.022105263157894735,10,0,10,0,0,1.0
0.0127,0.02368421052631579,10,0,10,0,0,1.0
0.0127,0.02526315789473684,10,0,10,0,0,1.0
0.0127,0.026842105263157896,10,0,10,0,0,1.0
0.0127,0.028421052631578948,10,0,10,0,0,1.0
0.0127,0.03,10,0,10,0,0,1.0
0.0148,0.0,10,10,0,0,0,0.0
0.0148,0.0015789473684210526,10,10,0,0,0,0.0
0.0148,0.003157894736842105,10,5,0,5,0,0.5
0.0148,0.004736842105263158,10,0,10,0,0,1.0
0.0148,0.00631578947368421,10,0,10,0,0,1.0
0.0148,0.007894736842105263,10,0,10,0,0,1.0
0.0148,0.009473684210526316,10,0,10,0,0,1.0
0.0148,0.011052631578947368,10,0,10,0,0,1.0
0.0148,0.01263157894736842,10,0,10,0,0,1.0
0.0148,0.014210526315789474,10,0,10,0,0,1.0
0.0148,0.015789473684210527,10,0,10,0,0,1.0
0.0148,0.017368421052631578,10,0,10,0,0,1.0
