dmu,dr,n_reps,health_count,tumor_max_count,done_count,tumor_min_count,fraction
0.01111578947368421,0.010105263157894737,10,0,10,0,0,1.0
0.01111578947368421,0.01136842105263158,10,0,10,0,0,1.0
0.01111578947368421,0.01263157894736842,10,0,10,0,0,1.0
0.01111578947368421,0.013894736842105264,10,0,10,0,0,1.0
0.01111578947368421,0.015157894736842105,10,0,10,0,0,1.0
0.01111578947368421,0.016421052631578947,10,0,10,0,0,1.0
0.01111578947368421,0.01768421052631579,10,0,10,0,0,1.0
0.01111578947368421,0.018947368421052633,10,0,10,0,0,1.0
0.01111578947368421,0.020210526315789474,10,0,10,0,0,1.0
0.01111578947368421,0.021473684210526315,10,0,10,0,0,1.0
0.01111578947368421,0.02273684210526316,10,0,10,0,0,1.0
0.01111578947368421,0.024,10,0,10,0,0,1.0
0.012689473684210527,0.0,10,10,0,0,0,0.0
0.012689473684210527,0.0012631578947368421,10,10,0,0,0,0.0
0.012689473684210527,0.0025263157894736842,10,10,0,0,0,0.0
0.012689473684210527,0.003789473684210526,10,7,0,3,0,0.3
0.012689473684210527,0.0050526315789473685,10,2,2,6,0,0.8
0.012689473684210527,0.00631578947368421,10,1,9,0,0,0.9
0.012689473684210527,0.007578947368421052,10,0,10,0,0,1.0
0.012689473684210527,0.008842105263157894,10,0,10,0,0,1.0
0.012689473684210527,0.010105263157894737,10,0,10,0,0,1.0
0.012689473684210527,0.01136842105263158,10,0,10,0,0,1.0
0.012689473684210527,0.01263157894736842,10,0,10,0,0,1.0
0.012689473684210527,0.013894736842105264,10,0,10,0,0,1.0
0.012689473684210527,0.015157894736842105,10,0,10,0,0,1.0
0.012689473684210527,0.016421052631578947,10,0,10,0,0,1.0
0.012689473684210527,0.01768421052631579,10,0,10,0,0,1.0
0.012689473684210527,0.018947368421052633,10,0,10,0,0,1.0
0.012689473684210527,0.020210526315789474,10,0,10,0,0,1.0
0.012689473684210527,0.021473684210526315,10,0,10,0,0,1.0
0.012689473684210527,0.02273684210526316,10,0,10,0,0,1.0
0.012689473684210527,0.024,10,0,10,0,0,1.0
0.014263157894736842,0.0,10,10,0,0,0,0.0
0.014263157894736842,0.0012631578947368421,10,10,0,0,0,0.0
0.014263157894736842,0.0025263157894736842,10,10,0,0,0,0.0
0.014263157894736842,0.003789473684210526,10,10,0,0,0,0.0
0.014263157894736842,0.0050526315789473685,10,4,0,6,0,0.6
0.014263157894736842,0.00631578947368421,10,2,8,0,0,0.8
0.014263157894736842,0.007578947368421052,10,0,10,0,0,1.0
0.014263157894736842,0.008842105263157894,10,0,10,0,0,1.0
0.014263157894736842,0.010105263157894737,10,0,10,0,0,1.0
0.014263157894736842,0.01136842105263158,10,0,10,0,0,1.0
0.014263157894736842,0.01263157894736842,10,0,10,0,0,1.0
0.014263157894736842,0.013894736842105264,10,0,10,0,0,1.0
0.014263157894736842,0.015157894736842105,10,0,10,0,0,1.0
0.014263157894736842,0.016421052631578947,10,0,10,0,0,1.0
0.014263157894736842,0.01768421052631579,10,0,10,0,0,1.0
0.014263157894736842,0.018947368421052633,10,0,10,0,0,1.0
0.014263157894736842,0.020210526315789474,10,0,10,0,0,1.0
0.014263157894736842,0.021473684210526315,10,0,10,0,0,1.0
0.014263157894736842,0.02273684210526316,10,0,10,0,0,1.0
0.014263157894736842,0.024,10,0,10,0,0,1.0
0.01583684210526316,0.0,10,10,0,0,0,0.0
0.01583684210526316,0.0012631578947368421,10,10,0,0,0,0.0
0.01583684210526316,0.0025263157894736842,10,10,0,0,0,0.0
0.01583684210526316,0.003789473684210526,10,10,0,0,0,0.0
0.01583684210526316,0.0050526315789473685,10,7,0,3,0,0.3
0.01583684210526316,0.00631578947368421,10,1,0,9,0,0.9
0.01583684210526316,0.007578947368421052,10,0,10,0,0,1.0
0.01583684210526316,0.008842105263157894,10,0,10,0,0,1.0
0.01583684210526316,0.010105263157894737,10,0,10,0,0,1.0
0.01583684210526316,0.01136842105263158,10,0,10,0,0,1.0
0.01583684210526316,0.01263157894736842,10,0,10,0,0,1.0
0.01583684210526316,0.013894736842105264,10,0,10,0,0,1.0
0.01583684210526316,0.015157894736842105,10,0,10,0,0,1.0
0.01583684210526316,0.016421052631578947,10,0,10,0,0,1.0
0.01583684210526316,0.01768421052631579,10,0,10,0,0,1.0
0.01583684210526316,0.018947368421052633,10,0,10,0,0,1.0
0.01583684210526316,0.020210526315789474,10,0,10,0,0,1.0
0.01583684210526316,0.021473684210526315,10,0,10,0,0,1.0
0.01583684210526316,0.02273684210526316,10,0,10,0,0,1.0
0.01583684210526316,0.024,10,0,10,0,0,1.0
0.017410526315789474,0.0,10,10,0,0,0,0.0
0.017410526315789474,0.0012631578947368421,10,10,0,0,0,0.0
0.017410526315789474,0.0025263157894736842,10,10,0,0,0,0.0
0.017410526315789474,0.003789473684210526,10,10,0,0,0,0.0
0.017410526315789474,0.0050526315789473685,10,10,0,0,0,0.0
0.017410526315789474,0.00631578947368421,10,7,0,3,0,0.3
0.017410526315789474,0.007578947368421052,10,1,1,8,0,0.9
0.017410526315789474,0.008842105263157894,10,0,2,8,0,1.0
0.017410526315789474,0.010105263157894737,10,0,7,3,0,1.0
0.017410526315789474,0.01136842105263158,10,0,8,2,0,1.0
0.017410526315789474,0.01263157894736842,10,0,10,0,0,1.0
0.017410526315789474,0.013894736842105264,10,0,10,0,0,1.0
0.017410526315789474,0.015157894736842105,10,0,9,1,0,1.0
0.017410526315789474,0.016421052631578947,10,0,8,2,0,1.0
0.017410526315789474,0.01768421052631579,10,0,10,0,0,1.0
0.017410526315789474,0.018947368421052633,10,0,10,0,0,1.0
0.017410526315789474,0.020210526315789474,10,0,8,2,0,1.0
